state,pws_type,submission_year,epa_region_code,submission_quarter,primacy_agency,primary_source,pws_id,pws_name,season_start_date,season_end_date,activity_status,population,connections,first_reported,last_reported,owner_type,violation_code,violation_category,health_based,contaminant_code,major_violation,return_to_compliance_date,rule_name,violation_type,contaminant
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2008510,JACKSON CO RWD 3,,,A,4376,1885,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,31-Aug-09,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2008510,JACKSON CO RWD 3,,,A,4376,1885,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,30-Sep-06,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2019113,"MULVANE, CITY OF",,,A,6587,2670,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,31-Aug-93,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2019113,"MULVANE, CITY OF",,,A,6587,2670,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,31-Jan-03,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2019113,"MULVANE, CITY OF",,,A,6587,2670,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,31-Jan-03,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2001103,BOURBON CO RWD 2C,,,A,7050,2855,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,31-Jul-02,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2001103,BOURBON CO RWD 2C,,,A,7050,2855,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,30-Sep-02,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2012103,"PAOLA, CITY OF",,,A,5786,2177,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,28-Feb-07,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2012106,"LOUISBURG, CITY OF",,,A,4994,1698,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,31-Aug-09,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2012106,"LOUISBURG, CITY OF",,,A,4994,1698,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,31-Aug-15,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2012106,"LOUISBURG, CITY OF",,,A,4994,1698,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,30-Nov-04,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2012106,"LOUISBURG, CITY OF",,,A,4994,1698,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,30-Nov-04,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2017504,"LIBERAL, CITY OF",,,A,19640,7364,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,28-Feb-09,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2000911,"GREAT BEND, CITY OF",,,A,14580,6376,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,31-May-03,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2000911,"GREAT BEND, CITY OF",,,A,14580,6376,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,31-May-03,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water,KS2010317,LEAVENWORTH WATER DEPARTMENT,,,A,38757,11273,4/13/1979,9/3/2024,Private,24,MR,N,3100,,31-Dec-93,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water,KS2010317,LEAVENWORTH WATER DEPARTMENT,,,A,38757,11273,4/13/1979,9/3/2024,Private,24,MR,N,3100,,31-Jan-05,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2004513,UNIVERSITY OF KANSAS,,,A,35000,220,12/23/1992,9/3/2024,State government,24,MR,N,3100,,31-Oct-03,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Groundwater under influence of surface water,KS2020906,KANSAS CITY BOARD OF PUBLIC UTILITIES,,,A,152960,50186,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,30-Jun-04,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2016504,"TIMKEN, CITY OF",,,A,39,35,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-Jul-08,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2001901,"ELGIN, CITY OF",,,A,56,48,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-May-06,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2001901,"ELGIN, CITY OF",,,A,56,48,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-Oct-06,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2016503,"ALEXANDER, CITY OF",,,A,49,39,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-Aug-09,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2016503,"ALEXANDER, CITY OF",,,A,49,39,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,30-Jun-14,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2014103,OSBORNE CO RWD 1A,,,A,81,120,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-Jan-04,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2014104,"PORTIS, CITY OF",,,A,86,78,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-Oct-13,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2016306,ROOKS CO RWD 2,,,A,40,31,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,11-Jul-05,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2015506,RAMPART LLC,,,A,30,15,4/13/1979,9/3/2024,Private,25,MR,N,3100,,30-Nov-05,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2015506,RAMPART LLC,,,A,30,15,4/13/1979,9/3/2024,Private,25,MR,N,3100,,31-Aug-06,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2016102,"TUTTLE CC MOBILE HOME PARK, LLC",,,A,50,36,4/13/1979,9/3/2024,Private,25,MR,N,3100,,30-Jun-15,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,TNCWS,2024,7,3,Kansas,Ground water,KS2119303,FREE BREAKFAST INN,1-Jan,31-Dec,A,25,1,7/11/1994,9/3/2024,Private,25,MR,N,3100,,28-Feb-98,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,TNCWS,2024,7,3,Kansas,Ground water,KS2100916,ODIN STORE,1-Jan,31-Dec,A,25,1,11/30/2010,9/3/2024,Private,25,MR,N,3100,,13-Nov-12,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,TNCWS,2024,7,3,Kansas,Ground water,KS2117106,CAMP LAKESIDE,1-Jan,31-Dec,A,25,10,3/3/1995,9/3/2024,Private,25,MR,N,3100,,30-Sep-95,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,TNCWS,2024,7,3,Kansas,Ground water,KS2117106,CAMP LAKESIDE,1-Jan,31-Dec,A,25,10,3/3/1995,9/3/2024,Private,25,MR,N,3100,,30-Sep-95,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,TNCWS,2024,7,3,Kansas,Ground water,KS2111513,"MORNING STAR RANCH, LLC",1-Jan,31-Dec,A,35,10,12/20/2002,9/3/2024,Private,25,MR,N,3100,,31-Jan-14,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,TNCWS,2024,7,3,Kansas,Ground water,KS2106903,KDOT INGALLS REST AREA 63502,1-Jan,31-Dec,A,25,1,12/15/1992,9/3/2024,State government,25,MR,N,3100,,31-May-08,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water purchased,KS2001303,"POWHATTAN, CITY OF",,,A,68,30,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,30-Nov-95,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,TNCWS,2024,7,3,Kansas,Ground water purchased,KS2115502,CHENEY STATE PARK MARINA,1-Jan,31-Dec,A,25,1,3/18/1980,9/3/2024,Public/Private,25,MR,N,3100,,30-Jun-06,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2007307,"VIRGIL, CITY OF",,,A,48,47,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-Aug-92,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2010503,"BARNARD, CITY OF",,,A,57,49,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-Jul-09,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2010503,"BARNARD, CITY OF",,,A,57,49,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-Jul-11,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2019105,SUMNER CO RWD 3,,,A,80,36,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-Jan-13,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2016708,"PARADISE, CITY OF",,,A,34,42,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,30-Sep-06,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2020109,"HADDAM, CITY OF",,,A,109,78,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-Jul-09,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2020109,"HADDAM, CITY OF",,,A,109,78,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,30-Sep-06,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2010301,"EASTON, CITY OF",,,A,211,88,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,28-Feb-10,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2010301,"EASTON, CITY OF",,,A,211,88,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-Jan-14,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2006902,"INGALLS, CITY OF",,,A,249,143,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-Jul-10,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2008906,"BURR OAK, CITY OF",,,A,142,114,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-Jul-02,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2014306,"CULVER, CITY OF",,,A,115,52,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-Dec-05,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2010307,PARADISE PARK MOBILE HOME COURT,,,A,110,40,4/13/1979,9/3/2024,Private,25,MR,N,3100,,28-Feb-09,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2005121,COUNTRY VIEW MOBILE HOME PARK,,,A,125,50,4/13/1979,9/3/2024,Private,25,MR,N,3100,,31-Jan-13,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,TNCWS,2024,7,3,Kansas,Ground water,KS2115505,DUTCH KITCHEN,1-Jan,31-Dec,A,325,1,3/18/1980,9/3/2024,Private,25,MR,N,3100,,30-Sep-15,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water purchased,KS2008507,"DELIA, CITY OF",,,A,149,63,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,30-Sep-11,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water purchased,KS2008721,JEFFERSON CO RWD 15,,,A,228,78,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,8-Apr-09,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water purchased,KS2006504,"BOGUE, CITY OF",,,A,151,91,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,5-Jul-05,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water purchased,KS2014903,"HAVENSVILLE, CITY OF",,,A,125,73,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-Jan-04,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water purchased,KS2014903,"HAVENSVILLE, CITY OF",,,A,125,73,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-Mar-08,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2004903,"LONGTON, CITY OF",,,A,277,172,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,30-Jun-11,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2020515,WILSON CO RWD 1,,,A,307,123,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,30-Sep-95,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2019107,SUMNER CO RWD 2,,,A,490,191,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,30-Nov-09,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2019107,SUMNER CO RWD 2,,,A,490,191,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-Jul-14,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2000301,"KINCAID, CITY OF",,,A,106,64,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-Jan-09,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2000109,ALLEN CO RWD 10,,,A,125,52,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,30-Sep-05,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2009919,LABETTE CO RWD 1C,,,A,285,136,2/22/2011,9/3/2024,Local government,25,MR,N,3100,,31-Dec-11,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2002710,CLAY CO RWD 2,,,A,950,354,5/23/1985,9/3/2024,Local government,25,MR,N,3100,,31-Oct-00,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2003512,COWLEY CO RWD 2,,,A,600,182,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-Dec-11,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2010709,"MOUND CITY, CITY OF",,,A,678,408,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-Aug-13,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2013911,"SCRANTON, CITY OF",,,A,651,280,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,30-Sep-10,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2017325,"GODDARD, CITY OF",,,A,5372,1711,4/13/1979,9/3/2024,Local government,25,MR,N,3100,,31-Jan-07,Total Coliform Rule,"Monitoring, Repeat Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2010503,"BARNARD, CITY OF",,,A,57,49,4/13/1979,9/3/2024,Local government,26,MR,N,3100,,31-Oct-93,Total Coliform Rule,"Monitoring, Repeat Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2020104,"LINN, CITY OF",,,A,382,191,4/13/1979,9/3/2024,Local government,26,MR,N,3100,,31-Oct-15,Total Coliform Rule,"Monitoring, Repeat Minor (TCR)",Coliform (TCR)
KS,TNCWS,2024,7,3,Kansas,Ground water,KS2117351,YMCA CAMP HYDE INC,1-Jan,31-Dec,A,300,1,12/27/2002,9/3/2024,Local government,26,MR,N,3100,,15-Dec-14,Total Coliform Rule,"Monitoring, Repeat Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2016119,RIVERCHASE MOBILE HOME PARK,,,A,460,148,4/13/1979,9/3/2024,Private,26,MR,N,3100,,29-Feb-12,Total Coliform Rule,"Monitoring, Repeat Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2019107,SUMNER CO RWD 2,,,A,490,191,4/13/1979,9/3/2024,Local government,26,MR,N,3100,,31-Dec-10,Total Coliform Rule,"Monitoring, Repeat Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2000903,"HOISINGTON, CITY OF",,,A,2657,1508,4/13/1979,9/3/2024,Local government,26,MR,N,3100,,30-Sep-13,Total Coliform Rule,"Monitoring, Repeat Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2020508,"ALTOONA, CITY OF",,,A,349,235,4/13/1979,9/3/2024,Local government,21,MCL,Y,3100,,31-Dec-95,Total Coliform Rule,"Maximum Contaminant Level Violation, Acute (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2020508,"ALTOONA, CITY OF",,,A,349,235,4/13/1979,9/3/2024,Local government,22,MCL,Y,3100,,31-Dec-95,Total Coliform Rule,"Maximum Contaminant Level Violation, Monthly (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2006102,GEARY CO WATER DISTRICT 2,,,A,78,35,4/13/1979,9/3/2024,Local government,23,MR,N,3100,,31-May-97,Total Coliform Rule,"Monitoring, Routine Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2010301,"EASTON, CITY OF",,,A,211,88,4/13/1979,9/3/2024,Local government,23,MR,N,3100,,30-Nov-01,Total Coliform Rule,"Monitoring, Routine Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2020514,WILSON CO RWD 2,,,A,194,87,4/13/1979,9/3/2024,Local government,23,MR,N,3100,,30-Jun-09,Total Coliform Rule,"Monitoring, Routine Major (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2010318,LEAVENWORTH CO RWD 5C,,,A,780,555,4/13/1979,9/3/2024,Local government,23,MR,N,3100,,31-Dec-97,Total Coliform Rule,"Monitoring, Routine Major (TCR)",Coliform (TCR)
KS,TNCWS,2024,7,3,Kansas,Ground water,KS2115533,YODER MEATS,1-Jan,31-Dec,A,45,1,12/27/2002,9/3/2024,Private,24,MR,N,3100,,31-Mar-03,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Groundwater under influence of surface water,KS2011503,"FLORENCE, CITY OF",,,A,387,232,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,31-Oct-01,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2004309,"WHITE CLOUD, CITY OF",,,A,115,123,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,31-Oct-02,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2006105,GEARY CO RWD 4,,,A,450,406,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,30-Nov-99,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2014701,"LOGAN, CITY OF",,,A,440,322,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,30-Sep-02,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2010301,"EASTON, CITY OF",,,A,211,88,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,30-Nov-01,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2010301,"EASTON, CITY OF",,,A,211,88,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,30-Nov-01,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2003902,"NORCATUR, CITY OF",,,A,159,105,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,30-Sep-97,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2006904,"COPELAND, CITY OF",,,A,251,165,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,31-Dec-97,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2019114,"GEUDA SPRINGS, CITY OF",,,A,151,118,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,30-Nov-10,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2018902,"MOSCOW, CITY OF",,,A,274,167,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,4-Oct-95,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2018902,"MOSCOW, CITY OF",,,A,274,167,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,4-Oct-95,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2020106,"GREENLEAF, CITY OF",,,A,347,200,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,31-Dec-01,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2016501,"BISON, CITY OF",,,A,178,108,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,31-Aug-95,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2005902,"RANTOUL, CITY OF",,,A,168,70,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,31-Oct-97,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2016910,"SUNDOWNER, INC.",,,A,220,72,4/13/1979,9/3/2024,Private,24,MR,N,3100,,30-Sep-02,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,TNCWS,2024,7,3,Kansas,Ground water,KS2115505,DUTCH KITCHEN,1-Jan,31-Dec,A,325,1,3/18/1980,9/3/2024,Private,24,MR,N,3100,,30-Sep-02,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water purchased,KS2020103,"MORROWVILLE, CITY OF",,,A,115,80,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,30-Sep-95,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water,KS2012520,"ELK CITY, CITY OF",,,A,292,169,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,31-Jul-01,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Surface water purchased,KS2011512,MARION CO IMPROVEMENT DIST 2,,,A,234,210,5/23/1997,9/3/2024,Local government,24,MR,N,3100,,31-Dec-97,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2002710,CLAY CO RWD 2,,,A,950,354,5/23/1985,9/3/2024,Local government,24,MR,N,3100,,30-Apr-97,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2008720,"PERRY, CITY OF",,,A,858,411,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,1-Aug-93,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
KS,CWS,2024,7,3,Kansas,Ground water,KS2010101,"DIGHTON, CITY OF",,,A,954,703,4/13/1979,9/3/2024,Local government,24,MR,N,3100,,30-Sep-99,Total Coliform Rule,"Monitoring, Routine Minor (TCR)",Coliform (TCR)
